"Geographic Area Name (NAME)","2022 NAICS code (NAICS2022)","Meaning of NAICS code (NAICS2022_LABEL)","Year (YEAR)","Number of firms (FIRM)","Number of establishments (ESTAB)","Sales, value of shipments, or revenue ($1,000) (RCPTOT)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)","Production and/or development and exploration workers annual wages ($1,000) (PAYANPW)","Production workers first-quarter payroll ($1,000) (PAYQ1PW)","Production and/or development and exploration workers for pay period including March 12 (EMPQ1PW)","Construction, production and/or development and exploration workers annual hours (1,000) (HOURS)","Other employees annual wages ($1,000) (PAYANOM)","Other employees first-quarter payroll ($1,000) (PAYQ1OM)","Other employees for pay period including March 12 (EMPQ1OM)","Total fringe benefits ($1,000) (BENEFIT)","Employer's cost for health insurance ($1,000) (BENHEA)","Employer's cost for defined benefit pension plans ($1,000) (BENPEB)","Employer's cost for defined contribution plans ($1,000) (BENPEC)","Employer's cost for other fringe benefits ($1,000) (BENOTH)","Total cost of supplies and/or materials ($1,000) (CSTMTOT)","Cost of materials, components, packaging and/or supplies used, minerals received, or purchased machinery installed ($1,000) (CSTMPRT)","Cost of resales ($1,000) (CSTRSL)","Cost of contract work ($1,000) (CSTCNT)","Cost of purchased fuels consumed ($1,000) (CSTFU)","Cost of purchased electricity ($1,000) (CSTELEC)","Quantity of electricity purchased for heat and power (1,000 kWh) (ELECPCH)","Quantity of generated electricity (1,000 kWh) (ELECGEN)","Quantity of electricity sold or transferred (1,000 kWh) (ELECSLD)","Value added ($1,000) (VALADD)","Total inventories, beginning of year ($1,000) (INVTOTB)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, beginning of year ($1,000) (INVFINB)","Work-in-process inventories, beginning of year ($1,000) (INVWIPB)","Materials and/or supplies, parts, fuels, etc. inventories, beginning of year ($1,000) (INVMATB)","Total inventories, end of year ($1,000) (INVTOTE)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, end of year ($1,000) (INVFINE)","Work-in-process inventories, end of year ($1,000) (INVWIPE)","Materials and/or supplies, parts, fuels, etc. inventories, end of year ($1,000) (INVMATE)","Gross value of depreciable assets (acquisition costs), beginning of year ($1,000) (ASTBGN)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, beginning of year ($1,000) (ASTBBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, beginning of year ($1,000) (ASTBMCH)","Total capital expenditures for buildings, structures, machinery, and equipment (new and used) ($1,000) (CEXTOT)","Capital expenditures for buildings and other structures ($1,000) (CEXBLD)","Capital expenditures for machinery and equipment ($1,000) (CEXMCH)","Capital expenditures for automobiles, trucks, etc. for highway use ($1,000) (CEXMCHA)","Capital expenditures for computers and peripheral data processing equipment ($1,000) (CEXMCHC)","Capital expenditures for all other machinery and equipment ($1,000) (CEXMCHO)","Total retirements ($1,000) (ASRET)","Retirements for buildings and other structures ($1,000) (ASRBLD)","Retirements for machinery and equipment ($1,000) (ASRMCH)","Gross value of depreciable assets (acquisition costs, end of year) ($1,000) (ASTEND)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, end of year ($1,000) (ASTEBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, end of year ($1,000) (ASTEMCH)","Total depreciation during year ($1,000) (DPRTOT)","Total rental payments or lease payments ($1,000) (RPTOT)","Rental payments or lease payments for buildings and other structures ($1,000) (RPBLD)","Rental payments or lease payments for machinery and equipment ($1,000) (RPMCH)","Total other operating expenses ($1,000) (PCHTT)","Temporary staff and leased employee expenses ($1,000) (PCHTEMP)","Expensed computer hardware and other equipment ($1,000) (PCHCMPQ)","Expensed purchases of software ($1,000) (PCHEXSO)","Data processing and other purchased computer services ($1,000) (PCHDAPR)","Communication services ($1,000) (PCHCSVC)","Repair and maintenance services of buildings and/or machinery ($1,000) (PCHRPR)","Refuse removal (including hazardous waste) services ($1,000) (PCHRFUS)","Advertising and promotional services ($1,000) (PCHADVT)","Purchased professional and technical services ($1,000) (PCHPRTE)","Taxes and license fees ($1,000) (PCHTAX)","All other operating expenses ($1,000) (PCHOEXP)","Range indicating imputed percentage of total sales, value of shipments, or revenue (RCPTOT_IMP)","Range indicating imputed percentage of total annual payroll (PAYANN_IMP)","Range indicating imputed percentage of total employees (EMP_IMP)"
"Contra Costa County, California","31-33","Manufacturing","2022","489","501","31,764,319","1,385,477","365,809","16,119","740,917","191,210","10,455","20,073","644,560","174,599","5,664","N","N","N","N","N","25,260,058","N","N","N","N","N","N","N","N","7,137,331","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","20% to less than 30%","30% to less than 40%"
"Contra Costa County, California","311","Food Manufacturing","2022","72","72","1,265,335","134,903","31,591","2,681","96,240","22,182","2,190","3,892","38,663","9,409","491","N","N","N","N","N","876,967","N","N","N","N","N","N","N","N","402,358","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","Less than 10%","20% to less than 30%"
"Contra Costa County, California","312","Beverage and Tobacco Product Manufacturing","2022","27","27","65,223","11,651","D","254","D","1,070","97","187","D","D","157","N","N","N","N","N","45,611","N","N","N","N","N","N","N","N","20,217","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","10% to less than 20%"
"Contra Costa County, California","313","Textile Mills","2022","D","D","D","722","180","0 to 19 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","D"
"Contra Costa County, California","314","Textile Product Mills","2022","7","7","D","D","D","106","D","D","82","139","D","D","24","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","20% to less than 30%"
"Contra Costa County, California","315","Apparel Manufacturing","2022","4","4","D","2,737","D","20 to 99 employees","2,063","D","40","D","674","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","70% to less than 80%","D"
"Contra Costa County, California","321","Wood Product Manufacturing","2022","17","17","D","D","D","179","D","D","144","268","D","496","35","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","20% to less than 30%"
"Contra Costa County, California","322","Paper Manufacturing","2022","3","3","D","D","D","100 to 249 employees","D","D","D","D","D","962","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Contra Costa County, California","323","Printing and Related Support Activities","2022","49","49","93,538","25,072","D","469","D","D","391","658","D","D","78","N","N","N","N","N","31,697","N","N","N","N","N","N","N","N","61,891","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","20% to less than 30%"
"Contra Costa County, California","324","Petroleum and Coal Products Manufacturing","2022","8","9","25,041,466","399,620","125,218","2,457","197,199","60,305","1,476","3,203","202,421","64,913","981","N","N","N","N","N","22,228,717","N","N","N","N","N","N","N","N","3,327,066","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","Less than 10%","Less than 10%"
"Contra Costa County, California","325","Chemical Manufacturing","2022","31","35","1,210,935","D","D","1,737","126,195","D","1,220","2,309","D","D","517","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","D","50% to less than 60%"
"Contra Costa County, California","326","Plastics and Rubber Products Manufacturing","2022","3","3","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Contra Costa County, California","327","Nonmetallic Mineral Product Manufacturing","2022","24","26","289,892","45,045","D","608","27,736","6,532","420","839","17,309","D","188","N","N","N","N","N","154,908","N","N","N","N","N","N","N","N","137,668","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","20% to less than 30%","10% to less than 20%"
"Contra Costa County, California","331","Primary Metal Manufacturing","2022","4","4","D","D","D","500 to 999 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Contra Costa County, California","332","Fabricated Metal Product Manufacturing","2022","57","57","972,541","89,726","22,444","1,364","55,115","13,559","1,015","2,053","34,611","8,885","349","N","N","N","N","N","440,706","N","N","N","N","N","N","N","N","535,097","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","30% to less than 40%","40% to less than 50%"
"Contra Costa County, California","333","Machinery Manufacturing","2022","26","27","315,236","73,488","16,820","887","39,287","8,330","552","1,086","34,201","8,490","335","N","N","N","N","N","142,724","N","N","N","N","N","N","N","N","173,879","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70% to less than 80%","50% to less than 60%","10% to less than 20%"
"Contra Costa County, California","334","Computer and Electronic Product Manufacturing","2022","43","44","1,028,713","228,541","57,769","2,790","52,393","13,457","1,123","2,151","176,148","44,312","1,667","N","N","N","N","N","419,682","N","N","N","N","N","N","N","N","633,793","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70% to less than 80%","70% to less than 80%","80% to less than 90%"
"Contra Costa County, California","335","Electrical Equipment, Appliance, and Component Manufacturing","2022","13","13","25,453","7,065","D","123","3,443","834","79","173","3,622","D","44","N","N","N","N","N","10,778","N","N","N","N","N","N","N","N","14,803","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","20% to less than 30%"
"Contra Costa County, California","336","Transportation Equipment Manufacturing","2022","8","8","D","17,846","4,319","252","D","D","163","237","D","D","89","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","Less than 10%"
"Contra Costa County, California","3362","Motor Vehicle Body and Trailer Manufacturing","2022","3","3","D","D","D","20 to 99 employees","D","259","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Contra Costa County, California","337","Furniture and Related Product Manufacturing","2022","25","26","168,524","40,688","D","683","26,119","D","432","843","14,569","D","251","N","N","N","N","N","D","N","N","N","N","N","N","N","N","92,858","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","20% to less than 30%","30% to less than 40%"
"Contra Costa County, California","339","Miscellaneous Manufacturing","2022","65","65","88,093","33,936","8,245","641","19,314","4,614","436","778","14,622","3,631","205","N","N","N","N","N","31,594","N","N","N","N","N","N","N","N","57,273","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","20% to less than 30%"
"Del Norte County, California","31-33","Manufacturing","2022","13","13","68,526","6,423","1,556","106","3,541","870","72","134","2,882","686","34","N","N","N","N","N","52,016","N","N","N","N","N","N","N","N","16,692","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70% to less than 80%","50% to less than 60%","20% to less than 30%"
"Del Norte County, California","311","Food Manufacturing","2022","5","5","62,220","4,151","1,018","65","D","581","45","90","D","437","20","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80% to less than 90%","80% to less than 90%","10% to less than 20%"
"El Dorado County, California","31-33","Manufacturing","2022","179","181","610,853","151,099","36,642","2,369","73,791","17,758","1,433","2,619","77,308","18,884","936","N","N","N","N","N","245,705","N","N","N","N","N","N","N","N","371,079","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","40% to less than 50%","40% to less than 50%"
"El Dorado County, California","311","Food Manufacturing","2022","12","12","4,486","977","265","40","785","205","31","36","192","60","9","N","N","N","N","N","2,298","N","N","N","N","N","N","N","N","2,197","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90% to 100%","Less than 10%","40% to less than 50%"
"El Dorado County, California","312","Beverage and Tobacco Product Manufacturing","2022","47","47","82,039","16,087","3,743","411","6,741","1,592","177","287","9,346","2,151","234","N","N","N","N","N","38,902","N","N","N","N","N","N","N","N","45,723","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","Less than 10%","10% to less than 20%"
"El Dorado County, California","316","Leather and Allied Product Manufacturing","2022","D","D","D","D","D","0 to 19 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"El Dorado County, California","323","Printing and Related Support Activities","2022","12","12","D","D","D","518","D","D","209","471","D","D","309","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","90% to 100%"
"El Dorado County, California","325","Chemical Manufacturing","2022","3","3","D","D","D","7","D","D","D","11","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","10% to less than 20%"
"El Dorado County, California","326","Plastics and Rubber Products Manufacturing","2022","4","4","D","4,266","1,047","105","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","80% to less than 90%","90% to 100%"
"El Dorado County, California","327","Nonmetallic Mineral Product Manufacturing","2022","5","5","15,634","2,289","413","42","D","290","D","54","D","123","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","20% to less than 30%","Less than 10%"
"El Dorado County, California","332","Fabricated Metal Product Manufacturing","2022","26","26","48,343","15,640","3,600","271","11,371","2,638","224","434","4,269","962","47","N","N","N","N","N","18,730","N","N","N","N","N","N","N","N","26,455","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","40% to less than 50%"
"El Dorado County, California","333","Machinery Manufacturing","2022","18","18","46,514","10,247","2,726","146","5,535","1,400","102","173","4,712","1,326","44","N","N","N","N","N","14,455","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","20% to less than 30%","60% to less than 70%"
"El Dorado County, California","334","Computer and Electronic Product Manufacturing","2022","7","7","24,946","9,014","2,255","149","4,011","998","91","165","5,003","1,257","58","N","N","N","N","N","D","N","N","N","N","N","N","N","N","19,302","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90% to 100%","60% to less than 70%","30% to less than 40%"
